['50266.62'],['31863192.0'],['0.072742246']
['63023.844'],['29511412.0'],['0.07023126']
['46797.86'],['26600866.0'],['0.0651413']
['42769.47'],['25526490.0'],['0.061661437']
['43026.613'],['21970734.0'],['0.06237951']
['48190.57'],['24783310.0'],['0.06361432']
['47363.656'],['24505118.0'],['0.06146071']
['46472.35'],['25485074.0'],['0.06343483']
['44516.336'],['24135556.0'],['0.06824156']
['44684.91'],['25150210.0'],['0.06540697']
['46833.445'],['27190914.0'],['0.06602336']
['48998.94'],['23711796.0'],['0.06146071']
['48142.836'],['28363386.0'],['0.068282016']
['45960.97'],['21223986.0'],['0.056489382']
['49704.695'],['21302434.0'],['0.058500573']
['45622.863'],['25064806.0'],['0.06597312']
['46764.12'],['23726118.0'],['0.063192375']
['46975.105'],['25075900.0'],['0.059850644']
['49207.438'],['28331034.0'],['0.07123062']
['48724.06'],['25221086.0'],['0.06632045']
['42658.617'],['23096904.0'],['0.061594766']
['42075.957'],['25738474.0'],['0.064025395']
['46574.88'],['22558050.0'],['0.061121453']
['43876.176'],['22558050.0'],['23465024.0']
