['4486.051'],['8210644.0'],['0.028006637']
['3064.547'],['3915401.8'],['0.021219568']
['1917.2765'],['5940209.5'],['0.026329147']
['5516.25'],['5420586.0'],['0.026100969']
['5367.9443'],['5264154.0'],['0.026655013']
['5298.4165'],['4850088.0'],['0.025230888']
['4838.6245'],['2270030.0'],['0.017798083']
['2181.99'],['6955451.5'],['0.02849112']
['5200.7183'],['7114439.0'],['0.028225012']
['5118.206'],['5984123.5'],['0.027202923']
['4586.004'],['3887826.0'],['0.021798158']
['2603.7815'],['7898240.0'],['0.027010946']
['2539.8762'],['6954223.0'],['0.028785076']
['5168.919'],['8230977.0'],['0.029212387']
['4858.4756'],['7569913.5'],['0.028941657']
['5279.2793'],['8340266.5'],['0.029171083']
['5941.283'],['5789544.5'],['0.027968636']
['5414.8086'],['3180237.5'],['0.019875074']
['3142.2095'],['4229992.5'],['0.021892082']
['2714.4836'],['8214644.5'],['0.029149871']
['5181.99'],['9298366.0'],['0.029817961']
['5175.1724'],['9299692.0'],['0.02971635']
['5845.798'],['8302782.0'],['0.02872963']
['5439.836'],['8302782.0'],['9609789.0']
