['2647.2542'],['1213854.6'],['0.0117184445']
['968.293'],['887697.5'],['0.01092921']
['2857.1428'],['670849.56'],['0.009336811']
['1646.1522'],['690990.3'],['0.010217325']
['1279.0559'],['736391.9'],['0.011295466']
['1522.302'],['806215.56'],['0.010321583']
['2146.2478'],['774280.94'],['0.010110702']
['1446.4984'],['795297.8'],['0.010715672']
['2495.3503'],['758573.6'],['0.010620522']
['1646.1522'],['770710.6'],['0.011295466']
['1684.9155'],['719077.0'],['0.010146508']
['1473.3448'],['759683.25'],['0.010746899']
['1719.6421'],['771538.94'],['0.010715672']
['2197.143'],['830605.7'],['0.01107465']
['2216.9563'],['935640.25'],['0.0114517715']
['2251.2776'],['684837.56'],['0.009620486']
['2694.9348'],['803621.0'],['0.01089942']
['2224.879'],['1088864.0'],['0.012002']
['1584.6013'],['793375.4'],['0.010588313']
['2035.663'],['784688.7'],['0.010456977']
['2183.929'],['906331.2'],['0.011159147']
['4748.761'],['761555.75'],['0.010252338']
['2527.4802'],['769424.6'],['0.010490188']
['2246.6592'],['769424.6'],['1810962.1']
