['28759.215'],['15482193.0'],['0.06435385']
['27290.29'],['13757049.0'],['0.060247537']
['27668.115'],['15703815.0'],['0.06291206']
['27577.156'],['17592578.0'],['0.07000085']
['26389.416'],['15227954.0'],['0.05915049']
['26110.371'],['15512278.0'],['0.075677074']
['27732.203'],['16393821.0'],['0.06762987']
['28103.623'],['16227727.0'],['0.06895507']
['26326.5'],['16576652.0'],['0.06903113']
['26498.775'],['17340226.0'],['0.068261124']
['26865.797'],['14316515.0'],['0.06282002']
['29851.31'],['15145753.0'],['0.06786818']
['29627.078'],['16526961.0'],['0.07217373']
['27781.27'],['17566250.0'],['0.080247074']
['27962.588'],['15833783.0'],['0.069182605']
['28355.803'],['16342813.0'],['0.07276853']
['29300.275'],['13814107.0'],['0.06624281']
['29976.68'],['15286946.0'],['0.065822884']
['29246.111'],['17427452.0'],['0.07433803']
['30504.385'],['16012765.0'],['0.06640924']
['28821.215'],['13937704.0'],['0.057920724']
['28484.371'],['13801272.0'],['0.05665612']
['29252.482'],['13891129.0'],['0.05622675']
['29224.613'],['13891129.0'],['15524552.0']
