['4016.8967'],['3426533.5'],['0.02176108']
['4058.9321'],['2342756.2'],['0.0144609595']
['2230.6738'],['4555338.0'],['0.027127208']
['3162.2397'],['4484484.5'],['0.026100002']
['3156.5222'],['5259880.0'],['0.028005524']
['3843.2075'],['5675773.0'],['0.028646067']
['4030.9248'],['4849311.5'],['0.027709281']
['4053.6025'],['3270961.2'],['0.01992744']
['4355.544'],['5167582.0'],['0.027709281']
['4653.465'],['5125111.5'],['0.027398525']
['4127.339'],['4231153.0'],['0.024250954']
['4077.567'],['3436260.8'],['0.018194277']
['3103.5193'],['1991748.8'],['0.013214306']
['2850.055'],['4636821.0'],['0.025938848']
['3813.3386'],['4018151.0'],['0.022204105']
['3862.1777'],['3711895.5'],['0.021394929']
['4051.6035'],['4136730.5'],['0.022116799']
['3482.1018'],['3876137.8'],['0.022204105']
['3480.7063'],['4687717.5'],['0.024108494']
['3241.3264'],['2606545.2'],['0.016283052']
['3703.4292'],['4659958.0'],['0.026647221']
['3972.7007'],['5516665.0'],['0.028685981']
['3667.7236'],['4209120.5'],['0.024796402']
['3803.8196'],['4209120.5'],['4408931.0']
