['29775.766'],['37185144.0'],['0.08637833']
['29091.316'],['61482384.0'],['0.14659058']
['29749.95'],['58905004.0'],['0.14533138']
['33054.02'],['56569680.0'],['0.13333456']
['36712.54'],['57064052.0'],['0.13695282']
['36495.652'],['57509480.0'],['0.13316417']
['34800.254'],['56788236.0'],['0.13235669']
['32726.578'],['56341790.0'],['0.13739705']
['31940.174'],['56396736.0'],['0.13110757']
['34520.574'],['55304920.0'],['0.13055821']
['35241.49'],['61657776.0'],['0.13811974']
['29963.438'],['60721492.0'],['0.1390945']
['23937.127'],['58456510.0'],['0.13200445']
['28718.488'],['44749108.0'],['0.109806515']
['29885.377'],['47451764.0'],['0.10671826']
['31569.76'],['49298690.0'],['0.11509619']
['33693.67'],['47008330.0'],['0.10841866']
['30472.9'],['52186560.0'],['0.12571727']
['26634.602'],['55402668.0'],['0.12987526']
['24997.184'],['42852736.0'],['0.106909096']
['31688.004'],['48290028.0'],['0.10879133']
['32288.975'],['40975744.0'],['0.08756036']
['31407.293'],['49888764.0'],['0.11232685']
['31012.283'],['49888764.0'],['55056052.0']
