['17400.926'],['11767667.0'],['0.04857279']
['24249.3'],['8657309.0'],['0.03698735']
['20910.844'],['11787595.0'],['0.047549836']
['21771.506'],['10944304.0'],['0.041922994']
['20149.389'],['11513246.0'],['0.047132127']
['21565.79'],['9504501.0'],['0.039472114']
['21164.947'],['10763017.0'],['0.04471422']
['21985.092'],['11478127.0'],['0.045599457']
['23176.447'],['11140108.0'],['0.04858101']
['21483.418'],['9372146.0'],['0.040994428']
['21767.7'],['11761662.0'],['0.04876108']
['20807.771'],['10885174.0'],['0.048804186']
['21024.475'],['10543677.0'],['0.04214461']
['17791.324'],['7971146.0'],['0.04592997']
['19462.418'],['9540676.0'],['0.044137273']
['17669.295'],['9657717.0'],['0.041389577']
['20330.918'],['9759461.0'],['0.04345301']
['19238.758'],['10545506.0'],['0.04636873']
['19459.898'],['10647863.0'],['0.043322906']
['20040.465'],['9835252.0'],['0.040751617']
['18354.896'],['10539961.0'],['0.04592997']
['18511.408'],['10890832.0'],['0.046613503']
['19630.746'],['10751762.0'],['0.045501422']
['19882.354'],['10751762.0'],['8490465.0']
