['2304.6067'],['3089490.8'],['0.020068103']
['4625.455'],['3259528.5'],['0.021790184']
['4770.2915'],['5656940.0'],['0.024248162']
['5283.6616'],['6817971.5'],['0.025356691']
['5184.973'],['6757079.5'],['0.025406165']
['5175.418'],['6062397.0'],['0.02356266']
['5374.158'],['4163649.0'],['0.022325223']
['5205.5234'],['3124915.5'],['0.018636938']
['5113.4507'],['4004236.0'],['0.02264632']
['5596.3677'],['4447063.0'],['0.0218404']
['5840.1567'],['3406991.5'],['0.022230744']
['6567.7227'],['4929408.5'],['0.025356691']
['5377.0396'],['5196596.5'],['0.022690991']
['4944.058'],['3941901.5'],['0.022230744']
['5193.786'],['3084545.0'],['0.018706018']
['4282.7114'],['5236811.0'],['0.025150325']
['6124.0376'],['4666737.0'],['0.021939874']
['5330.101'],['5289352.0'],['0.02512356']
['4581.1514'],['5278146.5'],['0.025995836']
['4761.8716'],['3095841.2'],['0.020309009']
['3334.708'],['2527124.2'],['0.018706018']
['4357.682'],['2584957.2'],['0.01806995']
['3732.001'],['2907042.0'],['0.020427315']
['4604.491'],['2907042.0'],['2096851.6']
