['25650.398'],['16168334.0'],['0.059682276']
['28192.428'],['16843396.0'],['0.056618337']
['25410.598'],['12573275.0'],['0.04778084']
['24124.97'],['14335827.0'],['0.051564198']
['23890.053'],['7431203.0'],['0.040087383']
['24357.021'],['12804860.0'],['0.04772546']
['24536.129'],['14304583.0'],['0.049466286']
['25579.465'],['13930950.0'],['0.05240013']
['24796.361'],['13315937.0'],['0.051477417']
['24932.3'],['11701816.0'],['0.04616587']
['25732.41'],['16999472.0'],['0.05763638']
['25597.9'],['16626262.0'],['0.057178598']
['25665.227'],['17244402.0'],['0.05809057']
['24612.379'],['17015442.0'],['0.057871666']
['24875.979'],['16251780.0'],['0.05682775']
['25074.645'],['16176849.0'],['0.05582806']
['24630.33'],['17519698.0'],['0.056068737']
['24614.148'],['14540145.0'],['0.05464194']
['25024.492'],['16840942.0'],['0.056424737']
['25067.732'],['16652480.0'],['0.056068737']
['24666.258'],['16692503.0'],['0.054180034']
['25047.258'],['16181143.0'],['0.056522418']
['25235.293'],['15488642.0'],['0.055169754']
['24763.6'],['15488642.0'],['16558318.0']
