['1040.388'],['379139.25'],['0.015098076']
['936.42694'],['434658.28'],['0.018472468']
['1082.8665'],['480287.44'],['0.018472468']
['1084.138'],['364223.53'],['0.017519446']
['1065.0483'],['373739.2'],['0.017807122']
['985.75085'],['432139.1'],['0.018409459']
['1081.171'],['518020.9'],['0.018723747']
['1376.6882'],['454354.5'],['0.019346606']
['1102.7654'],['383669.0'],['0.017711397']
['1087.1039'],['340791.28'],['0.01742322']
['1026.3295'],['364978.84'],['0.01748739']
['1061.2258'],['411766.0'],['0.01783899']
['1015.2393'],['374624.0'],['0.017870843']
['1056.5518'],['365365.84'],['0.017551484']
['1078.203'],['378164.2'],['0.017679453']
['1105.3025'],['361240.56'],['0.017743323']
['1065.473'],['521139.88'],['0.019501125']
['1117.1332'],['399884.25'],['0.01783899']
['1265.6829'],['459048.94'],['0.019222647']
['1132.3207'],['364142.06'],['0.017583504']
['1034.4261'],['407529.75'],['0.017934492']
['1045.0696'],['422314.12'],['0.018283214']
['1125.152'],['389697.7'],['0.01783899']
['960.47235'],['389697.7'],['364476.16']
