['4092.8044'],['144452.98'],['0.0085']
['6951.6807'],['4291429.5'],['0.03661929']
['9413.1455'],['5404475.0'],['0.042289827']
['10830.047'],['5541413.0'],['0.044870976']
['13816.753'],['4894012.0'],['0.038620163']
['13446.446'],['5617681.5'],['0.044967998']
['12944.156'],['3415149.2'],['0.030611541']
['10143.373'],['4929908.5'],['0.03668326']
['13085.793'],['5649557.0'],['0.044081293']
['12897.861'],['5641609.5'],['0.04320771']
['13771.011'],['3322346.2'],['0.031827655']
['10489.678'],['868890.0'],['0.020241968']
['5098.383'],['1517770.2'],['0.022312796']
['4442.404'],['817803.75'],['0.021992734']
['3328.6123'],['2272681.5'],['0.02586073']
['4366.4956'],['2388665.2'],['0.02517813']
['3312.2642'],['921484.5'],['0.021235887']
['2932.6897'],['473360.8'],['0.020797057']
['2631.0684'],['532822.3'],['0.022524746']
['2354.7183'],['3077723.5'],['0.025764028']
['3353.124'],['1451544.9'],['0.024078455']
['3730.4683'],['1012519.56'],['0.024881506']
['3729.4548'],['797463.0'],['0.021561977']
['2864.6746'],['797463.0'],['1266894.6']
