['10133.456'],['19173760.0'],['0.04842152']
['8121.6885'],['19033950.0'],['0.04808574']
['9564.654'],['19054020.0'],['0.048034493']
['12087.098'],['19280834.0'],['0.048359886']
['10846.011'],['19115884.0'],['0.048120286']
['11862.769'],['19272638.0'],['0.04832356']
['11928.177'],['19447408.0'],['0.048506297']
['10186.601'],['18691310.0'],['0.047755834']
['10882.31'],['19124424.0'],['0.048099075']
['10963.611'],['20025266.0'],['0.048757564']
['11461.298'],['19117278.0'],['0.04831623']
['9101.41'],['19501458.0'],['0.04851302']
['9504.197'],['18511574.0'],['0.04748523']
['10336.886'],['19019686.0'],['0.047962897']
['10094.422'],['19286422.0'],['0.048226465']
['10119.465'],['19011502.0'],['0.048088416']
['9912.53'],['19482596.0'],['0.048465483']
['9689.58'],['19771896.0'],['0.048801582']
['9803.305'],['19431068.0'],['0.048447084']
['9732.36'],['19165236.0'],['0.048289146']
['10503.179'],['19443866.0'],['0.048333302']
['11654.511'],['19869598.0'],['0.048606902']
['10602.669'],['19277884.0'],['0.04828419']
['11108.192'],['19277884.0'],['18893042.0']
