['8687.074'],['1305085.0'],['0.020607706']
['8664.144'],['1184621.4'],['0.0210515']
['8121.8384'],['1239377.8'],['0.021442287']
['8553.221'],['1261830.6'],['0.021279534']
['8685.372'],['1272133.5'],['0.021416469']
['8649.169'],['1248930.4'],['0.021373536']
['8721.145'],['1446743.9'],['0.021624254']
['8475.962'],['1255096.2'],['0.02129658']
['8450.678'],['1217599.0'],['0.021203091']
['8079.8496'],['1252225.6'],['0.021390693']
['8505.436'],['1179251.1'],['0.021034766']
['8626.447'],['1248711.5'],['0.02130511']
['8512.892'],['1291873.0'],['0.021598129']
['8489.955'],['1262469.1'],['0.021450903']
['8336.583'],['1239939.2'],['0.021262512']
['8356.53'],['1223173.9'],['0.021685377']
['8281.021'],['1283351.0'],['0.021390693']
['8524.173'],['1335837.8'],['0.021442287']
['8508.009'],['1199956.0'],['0.021110244']
['8654.332'],['1208578.1'],['0.021160807']
['8684.399'],['1179641.6'],['0.021059876']
['8303.185'],['1208445.4'],['0.021177705']
['8379.838'],['1360871.8'],['0.021494059']
['8641.532'],['1360871.8'],['1251123.4']
