['3252.1968'],['955036.56'],['0.015929848']
['5434.6943'],['1014985.8'],['0.015157948']
['3010.9053'],['988482.06'],['0.013258239']
['3065.4404'],['1004598.56'],['0.015511914']
['2890.5215'],['993539.06'],['0.014594431']
['2906.2463'],['996368.3'],['0.015182487']
['3328.8066'],['985261.8'],['0.01537971']
['2966.1711'],['1005668.56'],['0.01566595']
['3743.3555'],['974994.0'],['0.014594431']
['3104.2607'],['1014986.3'],['0.013934761']
['2972.565'],['1014999.25'],['0.015507093']
['2934.1846'],['1013626.44'],['0.015507093']
['2659.717'],['1015121.9'],['0.015601653']
['2962.1016'],['992118.9'],['0.014962768']
['3413.2803'],['1015831.94'],['0.015555706']
['3284.4746'],['1013032.06'],['0.015455787']
['3381.1248'],['1011761.1'],['0.011079945']
['3204.3022'],['1013584.3'],['0.010528868']
['2730.5686'],['1010893.5'],['0.009943903']
['2441.67'],['1007948.44'],['0.010716296']
['2182.1257'],['1015862.06'],['0.011597753']
['2475.8376'],['1015890.0'],['0.012082925']
['2714.77'],['1002367.1'],['0.013710314']
['2895.1814'],['1002367.1'],['1005171.1']
