['56358.01'],['37157516.0'],['0.16416758']
['64432.664'],['45860096.0'],['0.19465554']
['75378.41'],['43819336.0'],['0.19358534']
['65690.63'],['40835530.0'],['0.18692657']
['67402.98'],['39830784.0'],['0.19233839']
['66990.695'],['42020108.0'],['0.20047538']
['69903.71'],['39112044.0'],['0.19993655']
['72929.98'],['37430870.0'],['0.17708065']
['73786.61'],['30359928.0'],['0.12723878']
['75482.83'],['25034894.0'],['0.09695701']
['64083.184'],['26811134.0'],['0.108220704']
['68414.62'],['24171974.0'],['0.103657186']
['65601.42'],['23995346.0'],['0.10451991']
['63151.38'],['24365126.0'],['0.10138893']
['59492.855'],['25117298.0'],['0.10224824']
['59426.4'],['25137608.0'],['0.1114683']
['62283.246'],['24958312.0'],['0.10014135']
['63154.22'],['24763696.0'],['0.103108846']
['69733.48'],['27099398.0'],['0.103813946']
['67148.51'],['23404052.0'],['0.106406726']
['64037.023'],['22213110.0'],['0.09263702']
['59358.715'],['21536534.0'],['0.08584135']
['58032.086'],['18113108.0'],['0.084855944']
['62059.625'],['18113108.0'],['25496342.0']
