['19017.605'],['8786217.0'],['0.03497676']
['20222.182'],['5010695.5'],['0.027430419']
['7871.1445'],['11656157.0'],['0.047309343']
['24081.057'],['12334541.0'],['0.048566483']
['23868.621'],['11851836.0'],['0.050340924']
['23169.082'],['10463559.0'],['0.044253442']
['24052.176'],['10849586.0'],['0.043676045']
['19832.469'],['12845775.0'],['0.047437787']
['22208.984'],['11344783.0'],['0.04599078']
['22713.186'],['12188678.0'],['0.045855474']
['22662.604'],['10753709.0'],['0.03694956']
['19416.72'],['14453455.0'],['0.049112637']
['16431.096'],['12904399.0'],['0.046723697']
['22957.783'],['9155940.0'],['0.03883226']
['21713.174'],['10708975.0'],['0.04094473']
['23354.246'],['12369017.0'],['0.043088034']
['21859.035'],['13517511.0'],['0.04762932']
['21651.367'],['10462331.0'],['0.04149316']
['18349.879'],['5707921.5'],['0.03184274']
['8192.036'],['13390284.0'],['0.048381757']
['20590.979'],['9964889.0'],['0.040707078']
['18615.348'],['12007521.0'],['0.0488107']
['19277.889'],['12984422.0'],['0.05182805']
['22647.225'],['12984422.0'],['16509661.0']
