['40762.38'],['35981156.0'],['0.092068486']
['45783.95'],['14971286.0'],['0.057229962']
['40701.375'],['41650070.0'],['0.09595171']
['48021.1'],['74787790.0'],['0.14057182']
['58860.99'],['71939270.0'],['0.139177']
['60028.98'],['61568720.0'],['0.120006']
['54231.85'],['49224668.0'],['0.10249322']
['47267.695'],['48478760.0'],['0.10078355']
['50968.46'],['50411496.0'],['0.09840733']
['44041.746'],['44204084.0'],['0.08970765']
['48974.55'],['37086500.0'],['0.08319551']
['45099.27'],['28498392.0'],['0.06740079']
['43346.01'],['34257770.0'],['0.069971286']
['50856.695'],['49942776.0'],['0.11151322']
['49087.58'],['29429514.0'],['0.0773555']
['46061.61'],['15833455.0'],['0.051493563']
['40421.273'],['12442430.0'],['0.042448983']
['41455.562'],['21966602.0'],['0.054935995']
['39086.77'],['12490532.0'],['0.039013032']
['36468.336'],['16315308.0'],['0.04696616']
['34967.984'],['19680726.0'],['0.054935995']
['40346.91'],['29578472.0'],['0.069364265']
['40032.91'],['21465224.0'],['0.053431477']
['42717.844'],['21465224.0'],['19638590.0']
