['5712.6543'],['9170889.0'],['0.036921095']
['7719.163'],['6110743.5'],['0.024735536']
['3781.1912'],['12537759.0'],['0.032199863']
['5804.105'],['9439342.0'],['0.028925193']
['5518.527'],['7868486.5'],['0.030394526']
['5843.818'],['5202844.5'],['0.02292655']
['6048.377'],['4330504.5'],['0.024063949']
['5318.5107'],['5468252.0'],['0.025781754']
['5359.5376'],['5585685.0'],['0.026994515']
['6008.014'],['6960685.0'],['0.027851267']
['6318.666'],['8512182.0'],['0.0313365']
['5932.313'],['8390439.0'],['0.028127002']
['5425.8296'],['9658605.0'],['0.032248262']
['6792.758'],['10969976.0'],['0.032626085']
['6591.9194'],['9224635.0'],['0.03154661']
['7306.762'],['9855660.0'],['0.0314421']
['7863.726'],['9531233.0'],['0.031903945']
['7517.7017'],['6295008.0'],['0.027356924']
['5147.393'],['10642683.0'],['0.03298747']
['5530.2583'],['6403824.5'],['0.027920658']
['6207.1284'],['11667737.0'],['0.03591142']
['6290.351'],['9063096.0'],['0.028464837']
['5840.5825'],['7185653.5'],['0.027140414']
['4789.682'],['7185653.5'],['8565899.0']
