['20089.752'],['11637333.0'],['0.058579795']
['22167.326'],['10464856.0'],['0.051444042']
['16731.76'],['10457334.0'],['0.050349943']
['18816.467'],['10505262.0'],['0.04851281']
['18938.223'],['10167429.0'],['0.048734162']
['18885.443'],['10067706.0'],['0.0441854']
['19666.154'],['10920521.0'],['0.05310968']
['17687.145'],['10200601.0'],['0.045313254']
['20368.748'],['10200226.0'],['0.04508817']
['21506.81'],['9722703.0'],['0.043354467']
['19174.068'],['9539044.0'],['0.04214006']
['17326.97'],['12712903.0'],['0.057245273']
['17787.674'],['9402187.0'],['0.03907428']
['20520.33'],['10032120.0'],['0.041759163']
['19925.531'],['9506836.0'],['0.0415303']
['19285.867'],['10099107.0'],['0.04403456']
['19190.64'],['9487708.0'],['0.044109993']
['19346.232'],['12469921.0'],['0.054689292']
['19175.646'],['10186766.0'],['0.04673318']
['17735.355'],['10896146.0'],['0.047402367']
['19920.97'],['10513907.0'],['0.047624946']
['20413.242'],['11681689.0'],['0.048807897']
['24520.111'],['9673606.0'],['0.042975698']
['20979.895'],['9673606.0'],['10328030.0']
