['2712.0435'],['1216392.0'],['0.022727838']
['1326.9434'],['1390899.6'],['0.030292008']
['1447.9843'],['10277597.0'],['0.1914641']
['10766.677'],['8320159.5'],['0.15673761']
['6035.947'],['1843991.2'],['0.03247094']
['1779.3092'],['2346626.0'],['0.038875412']
['1757.4576'],['1845094.9'],['0.032019872']
['1476.6797'],['4052271.2'],['0.06852035']
['2261.728'],['4306356.5'],['0.06975122']
['2150.111'],['8316146.0'],['0.13183975']
['4021.9883'],['2999678.2'],['0.04553392']
['3309.952'],['1232642.0'],['0.028491125']
['1389.8458'],['10305512.0'],['0.14069244']
['4402.1187'],['12666889.0'],['0.19081035']
['5042.2617'],['9389637.0'],['0.11875141']
['5693.359'],['10482933.0'],['0.14565359']
['5026.832'],['1622347.6'],['0.031944707']
['1794.5067'],['1389499.1'],['0.030367093']
['1807.7466'],['1309469.9'],['0.02946634']
['1597.1052'],['1879191.2'],['0.032922145']
['1740.5934'],['1687568.6'],['0.03217021']
['2021.8855'],['2228679.2'],['0.0348789']
['1755.4243'],['1523695.0'],['0.031794388']
['1721.2573'],['1523695.0'],['5264499.5']
