['4424.708'],['1416613.2'],['0.012933898']
['4890.1196'],['1019147.9'],['0.011670454']
['3500.7292'],['759346.75'],['0.011145438']
['3721.285'],['728095.1'],['0.010998494']
['3864.0562'],['890029.6'],['0.011693811']
['3962.6333'],['712739.6'],['0.011047656']
['3643.2908'],['772129.25'],['0.011338843']
['3650.5247'],['834445.3'],['0.011362816']
['3458.5366'],['779857.75'],['0.011242499']
['3862.8289'],['711437.1'],['0.011169771']
['3662.5908'],['876624.25'],['0.012330299']
['3432.4668'],['912032.44'],['0.011924987']
['3208.0588'],['740866.1'],['0.011553014']
['3262.1335'],['1144141.5'],['0.0133051695']
['3941.0032'],['798246.7'],['0.012484232']
['4083.8186'],['788275.1'],['0.012219091']
['3977.4866'],['910033.7'],['0.012571276']
['3876.95'],['1240006.5'],['0.012743392']
['4066.3474'],['897890.8'],['0.012129364']
['4504.3516'],['939372.3'],['0.011970704']
['4383.78'],['2868751.0'],['0.014159914']
['4118.2056'],['1180349.4'],['0.013141749']
['4925.872'],['981681.44'],['0.011879099']
['4462.5464'],['981681.44'],['956847.3']
