['128190.945'],['42439376.0'],['0.1600594']
['124194.6'],['32330962.0'],['0.14355144']
['95294.02'],['39051580.0'],['0.14817679']
['134410.84'],['34966150.0'],['0.13347074']
['133153.27'],['33029968.0'],['0.13567807']
['128299.61'],['39637310.0'],['0.13982576']
['135953.28'],['33582104.0'],['0.13531642']
['97176.28'],['35941908.0'],['0.13531642']
['130596.11'],['33528454.0'],['0.12491222']
['127953.49'],['34668056.0'],['0.11779487']
['127872.375'],['28544578.0'],['0.08784152']
['91245.625'],['32948016.0'],['0.10004735']
['88170.02'],['34789336.0'],['0.12703198']
['126980.41'],['35133650.0'],['0.120585985']
['124267.23'],['37301830.0'],['0.14653873']
['127429.195'],['37534904.0'],['0.1284766']
['130538.93'],['33098292.0'],['0.1176764']
['127254.63'],['29696208.0'],['0.08067371']
['91050.89'],['24944014.0'],['0.05815181']
['75347.04'],['27534322.0'],['0.0691877']
['119440.375'],['32800754.0'],['0.113170594']
['123874.13'],['32064624.0'],['0.10033288']
['132928.28'],['32428968.0'],['0.11165733']
['125054.42'],['32428968.0'],['38092770.0']
