['16007.574'],['19302010.0'],['0.06997424']
['16294.976'],['21905122.0'],['0.06089822']
['13192.186'],['21686734.0'],['0.05909006']
['13192.848'],['21168106.0'],['0.057708457']
['12863.48'],['21643440.0'],['0.05926275']
['12884.316'],['23861348.0'],['0.06399465']
['13812.99'],['18112314.0'],['0.052673772']
['11644.083'],['20603830.0'],['0.0575834']
['12931.282'],['19639940.0'],['0.05567791']
['12753.557'],['23476424.0'],['0.06403549']
['13590.481'],['18767154.0'],['0.053742114']
['11430.175'],['21086390.0'],['0.05707509']
['10846.7295'],['20843510.0'],['0.058739536']
['12950.037'],['21594414.0'],['0.06068955']
['13149.172'],['22281102.0'],['0.060741983']
['13600.183'],['22788584.0'],['0.061948135']
['13398.611'],['22194044.0'],['0.061753955']
['13823.854'],['19945392.0'],['0.055470705']
['11670.492'],['17870948.0'],['0.05275159']
['11641.228'],['21183044.0'],['0.05914781']
['14613.303'],['20476078.0'],['0.057708457']
['13179.622'],['21622820.0'],['0.05977069']
['13348.855'],['21054122.0'],['0.058078855']
['13247.631'],['21054122.0'],['17434530.0']
