['49809.63'],['23822868.0'],['0.096097596']
['60454.344'],['13444385.0'],['0.061725322']
['37200.992'],['9144113.0'],['0.047487404']
['36183.79'],['12464453.0'],['0.063056834']
['36536.02'],['13144708.0'],['0.055950463']
['33722.004'],['10592922.0'],['0.052439038']
['27927.969'],['10919024.0'],['0.052804314']
['32979.152'],['19265858.0'],['0.079838715']
['42735.25'],['13894104.0'],['0.06812428']
['38713.43'],['13530577.0'],['0.0569208']
['39214.215'],['13980235.0'],['0.06485807']
['41790.605'],['17334286.0'],['0.07997337']
['48598.926'],['20472742.0'],['0.08170028']
['49486.234'],['20465186.0'],['0.0849614']
['48040.18'],['13859429.0'],['0.0658262']
['47143.39'],['11323795.0'],['0.05753372']
['48403.7'],['19206172.0'],['0.081569']
['59411.273'],['20511094.0'],['0.08841188']
['57808.94'],['21559166.0'],['0.100034334']
['58174.93'],['18265864.0'],['0.08338356']
['54176.59'],['20624132.0'],['0.093773164']
['55194.973'],['19177228.0'],['0.090938196']
['55175.426'],['19856474.0'],['0.081503265']
['57653.72'],['19856474.0'],['14134078.0']
