['7983.27'],['5865438.5'],['0.02394539']
['7966.119'],['6698982.0'],['0.02864309']
['7355.164'],['5506850.0'],['0.026348243']
['8882.443'],['4782557.5'],['0.02295343']
['8088.1816'],['5302842.0'],['0.023238659']
['8673.229'],['7661280.0'],['0.032096732']
['8143.3813'],['7603621.0'],['0.028771017']
['7616.3984'],['9242762.0'],['0.03567321']
['7409.2837'],['5909778.0'],['0.026213868']
['8086.3574'],['4178781.8'],['0.022233963']
['7476.516'],['5256349.0'],['0.025057403']
['7996.119'],['7316922.5'],['0.029405499']
['6731.22'],['3629961.0'],['0.018805439']
['7757.5103'],['3249996.8'],['0.018574968']
['8162.741'],['5041876.0'],['0.023875125']
['8363.847'],['4400709.5'],['0.020915782']
['7839.326'],['6067598.5'],['0.024295365']
['6948.981'],['3987887.0'],['0.021431958']
['6469.7666'],['4053325.5'],['0.020618783']
['7286.7754'],['4056885.8'],['0.02194361']
['8147.0127'],['4889610.0'],['0.022666737']
['9086.047'],['5941588.0'],['0.025672846']
['8368.018'],['4458839.0'],['0.021431958']
['8463.617'],['4458839.0'],['4549496.0']
