['3106.3992'],['5331262.0'],['0.027241513']
['4475.9116'],['1558836.1'],['0.01643513']
['2946.848'],['3009939.2'],['0.021876764']
['3189.9426'],['2344095.5'],['0.018172259']
['3159.9912'],['2326632.5'],['0.016934356']
['3141.9219'],['1674968.8'],['0.012929526']
['2815.2375'],['1106841.9'],['0.012929526']
['3088.2625'],['945242.94'],['0.0104597565']
['3095.4517'],['974522.0'],['0.011348954']
['2795.3442'],['1013575.1'],['0.011845051']
['2948.5762'],['1211807.1'],['0.011348954']
['3167.485'],['1664655.0'],['0.015609354']
['3007.2275'],['872041.56'],['0.0104597565']
['2847.6392'],['1239471.1'],['0.011967716']
['2536.143'],['2052408.0'],['0.015503779']
['2721.8284'],['1243974.8'],['0.011598092']
['2765.2803'],['1270432.2'],['0.01529106']
['2959.2888'],['1826841.1'],['0.020705134']
['2887.2627'],['2184929.8'],['0.020471776']
['3282.7986'],['1351269.4'],['0.012929526']
['2670.1572'],['1085511.5'],['0.013164583']
['2765.6301'],['1502054.6'],['0.014640254']
['2942.3525'],['970540.2'],['0.010716552']
['2721.4775'],['970540.2'],['7457316.0']
