['20158.428'],['16952350.0'],['0.0447132']
['24641.934'],['14832818.0'],['0.040125664']
['23846.854'],['13157188.0'],['0.03865009']
['19978.637'],['12016744.0'],['0.037043232']
['19153.818'],['14878018.0'],['0.04114963']
['19182.033'],['14477424.0'],['0.040233064']
['22895.475'],['14684298.0'],['0.039882008']
['22254.777'],['12364194.0'],['0.037830215']
['20754.264'],['12813134.0'],['0.03865009']
['20009.39'],['14516056.0'],['0.04036654']
['20243.336'],['14049998.0'],['0.03955277']
['21775.436'],['14632046.0'],['0.03960799']
['21552.46'],['14672660.0'],['0.04031325']
['19170.129'],['11797986.0'],['0.038155697']
['19670.89'],['16063870.0'],['0.042219996']
['19647.812'],['12591853.0'],['0.038243696']
['21426.676'],['15282338.0'],['0.041878134']
['22554.99'],['15497090.0'],['0.041353364']
['24120.176'],['15551962.0'],['0.041251764']
['23715.385'],['14230027.0'],['0.039441906']
['20044.617'],['14746256.0'],['0.04057833']
['19730.832'],['13965037.0'],['0.03955277']
['20370.422'],['13960709.0'],['0.039358392']
['20825.846'],['13960709.0'],['13621574.0']
