['5010.982'],['3258410.5'],['0.018676827']
['8689.697'],['1874962.1'],['0.013926688']
['4819.5103'],['1600672.1'],['0.0131735625']
['5249.6216'],['1793500.1'],['0.013787518']
['5547.0776'],['1980280.1'],['0.014260132']
['5792.277'],['1476521.6'],['0.013005673']
['5448.2593'],['1926821.1'],['0.013898864']
['5557.3394'],['1530849.2'],['0.013145593']
['5371.562'],['1545303.8'],['0.013201525']
['5086.059'],['1629863.9'],['0.013313324']
['5189.5703'],['2067754.5'],['0.014371102']
['4825.848'],['1612940.8'],['0.013369194']
['4095.364'],['2405012.0'],['0.015007408']
['4893.7197'],['2540121.8'],['0.015338175']
['5464.5576'],['2543322.8'],['0.015530731']
['5450.4834'],['2296727.5'],['0.014924585']
['5177.362'],['2680214.2'],['0.015448243']
['5612.8423'],['1896048.9'],['0.013898864']
['5630.298'],['1906445.1'],['0.013982317']
['5184.2314'],['2223939.5'],['0.014814072']
['5598.27'],['2252652.8'],['0.015117759']
['5423.0127'],['2660078.5'],['0.01566809']
['6675.6104'],['2260092.2'],['0.014786429']
['5836.3867'],['2260092.2'],['1934957.4']
