['666.2069'],['1046766.9'],['0.011225175']
['1618.6597'],['1963151.4'],['0.015574454']
['798.8172'],['1453829.1'],['0.013746545']
['1013.7088'],['1349379.8'],['0.013424414']
['1022.26385'],['1260626.2'],['0.013173343']
['696.1479'],['1444854.0'],['0.013383139']
['596.544'],['1070147.6'],['0.011277786']
['514.8727'],['1181967.1'],['0.012180115']
['797.19037'],['1605122.6'],['0.015603071']
['835.286'],['1095246.1'],['0.011225175']
['548.1933'],['1148603.6'],['0.011434024']
['529.42084'],['1298052.1'],['0.01278107']
['411.13626'],['1164868.6'],['0.01213216']
['876.3015'],['1172669.2'],['0.011689162']
['616.778'],['1084124.9'],['0.011172297']
['531.9844'],['1079814.9'],['0.010903869']
['550.7484'],['1110206.8'],['0.01133013']
['482.2205'],['1091412.5'],['0.010903869']
['413.75195'],['1193066.8'],['0.011536864']
['406.77438'],['1105614.0'],['0.010794597']
['414.62354'],['1289637.5'],['0.011888603']
['500.2878'],['1156704.6'],['0.011689162']
['587.2454'],['1020705.6'],['0.010794597']
['355.06543'],['1020705.6'],['1074504.2']
