['12696.689'],['11073160.0'],['0.03548871']
['18449.717'],['8549309.0'],['0.0296696']
['13987.395'],['6711697.0'],['0.026926816']
['13219.525'],['8036650.0'],['0.030092852']
['12988.441'],['10026062.0'],['0.031828444']
['14920.79'],['7790432.0'],['0.029545682']
['15748.935'],['7532604.5'],['0.029731058']
['13828.543'],['7193064.0'],['0.027226964']
['12803.336'],['6376642.5'],['0.027666098']
['11311.062'],['9207369.0'],['0.031372383']
['14470.786'],['9657704.0'],['0.030500067']
['14143.558'],['8393824.0'],['0.030781297']
['12391.168'],['7160110.5'],['0.026308494']
['15012.291'],['8300267.5'],['0.028839886']
['15409.098'],['9859403.0'],['0.031527124']
['13880.27'],['13560947.0'],['0.035394195']
['14780.864'],['8172247.0'],['0.028707093']
['14226.408'],['8010928.5'],['0.027809553']
['12970.833'],['8918424.0'],['0.030836593']
['12500.833'],['9400337.0'],['0.031000597']
['15353.299'],['7834028.0'],['0.028773664']
['13413.026'],['9206996.0'],['0.030092852']
['13184.629'],['7310122.5'],['0.025665674']
['11956.457'],['7310122.5'],['15387561.0']
