['4343.466'],['3637783.8'],['0.024952991']
['4009.5544'],['2628001.0'],['0.02671835']
['3791.0288'],['2472528.2'],['0.024016416']
['3367.5105'],['3102531.0'],['0.029322049']
['3643.1912'],['3160409.5'],['0.029374737']
['3940.0034'],['3141893.5'],['0.028677091']
['3930.468'],['3191637.2'],['0.029583858']
['4130.3955'],['2517265.8'],['0.025853349']
['3893.8835'],['3020793.0'],['0.029892726']
['3848.4727'],['3057893.0'],['0.028948696']
['4030.4683'],['2729274.2'],['0.025979063']
['4123.6353'],['2773840.8'],['0.028622275']
['3375.2188'],['2623087.0'],['0.026474763']
['3855.2703'],['2791406.0'],['0.026899189']
['3559.144'],['2595484.5'],['0.025790218']
['3328.3403'],['3031307.8'],['0.028894706']
['3207.5872'],['3229951.2'],['0.028064916']
['3469.7302'],['3231649.8'],['0.029002521']
['3437.8105'],['2917314.2'],['0.031212617']
['3299.7708'],['2961061.8'],['0.027432289']
['3362.386'],['2961071.8'],['0.027432289']
['3604.497'],['2832864.0'],['0.026474763']
['3644.338'],['2495714.5'],['0.024556085']
['3820.829'],['2495714.5'],['3819836.0']
