['10090.861'],['7031638.0'],['0.036489923']
['10374.596'],['12997310.0'],['0.06953129']
['10558.228'],['10006596.0'],['0.06314073']
['12961.946'],['10977314.0'],['0.05970793']
['12523.377'],['10516604.0'],['0.080874585']
['10975.214'],['14821752.0'],['0.0947868']
['12765.146'],['12620478.0'],['0.07405601']
['14377.024'],['10946203.0'],['0.068796575']
['13394.938'],['10372172.0'],['0.07768729']
['12532.192'],['16511211.0'],['0.101194315']
['12653.101'],['11157977.0'],['0.06888835']
['12835.992'],['10606668.0'],['0.0636851']
['12567.497'],['9323328.0'],['0.060248245']
['11674.867'],['9819229.0'],['0.060518645']
['12258.771'],['8648119.0'],['0.049828343']
['13052.442'],['5517598.5'],['0.03965527']
['12377.826'],['9376099.0'],['0.053096976']
['12351.623'],['11123239.0'],['0.058808845']
['12074.542'],['11892695.0'],['0.058180533']
['13204.24'],['7779502.5'],['0.050532985']
['12006.675'],['6046128.5'],['0.041031796']
['10856.602'],['7630593.5'],['0.048334815']
['12010.239'],['5981971.5'],['0.042499453']
['11019.428'],['5981971.5'],['4312693.0']
