['51925.36'],['14799498.0'],['0.0664509']
['47331.242'],['15498260.0'],['0.06636469']
['46519.98'],['17333516.0'],['0.07512026']
['51536.848'],['15043603.0'],['0.063145414']
['54795.3'],['17482138.0'],['0.07366538']
['50091.848'],['17965718.0'],['0.07849122']
['55444.55'],['14948292.0'],['0.066278316']
['47860.387'],['17507614.0'],['0.06805629']
['51030.465'],['16780532.0'],['0.069918044']
['49127.06'],['17148168.0'],['0.07457417']
['45835.28'],['16440369.0'],['0.06558107']
['38184.715'],['14483597.0'],['0.059497394']
['36947.062'],['15108048.0'],['0.0678902']
['42282.34'],['16112171.0'],['0.07525524']
['42663.95'],['14434787.0'],['0.06822171']
['44526.47'],['14494681.0'],['0.065843835']
['45216.99'],['17761372.0'],['0.07794853']
['43299.953'],['13596987.0'],['0.060677614']
['36828.617'],['17701882.0'],['0.066708475']
['37360.77'],['13046981.0'],['0.057780154']
['39934.426'],['14633598.0'],['0.061161637']
['42605.746'],['16643755.0'],['0.0717673']
['39869.617'],['16445166.0'],['0.070075765']
['40199.277'],['16445166.0'],['16545174.0']
