['9333.149'],['2584237.8'],['0.012556134']
['9016.897'],['2619988.8'],['0.014810356']
['9241.319'],['1765923.5'],['0.013523755']
['9386.991'],['1711609.1'],['0.013184824']
['9161.245'],['1532489.5'],['0.013586573']
['9369.473'],['1931640.2'],['0.013981689']
['9387.349'],['1390471.8'],['0.012002336']
['8439.286'],['1908211.5'],['0.014302171']
['9369.19'],['1976241.4'],['0.013981689']
['7124.91'],['1860419.1'],['0.013981689']
['8291.05'],['1909341.4'],['0.014759096']
['9200.15'],['1854768.4'],['0.013981689']
['8280.169'],['1279114.6'],['0.011597037']
['8723.627'],['1508416.1'],['0.013037387']
['9188.944'],['1513096.8'],['0.013325423']
['8995.801'],['2382189.2'],['0.014914986']
['9157.939'],['1884602.0'],['0.013981689']
['9283.907'],['1970430.1'],['0.014260778']
['8947.997'],['1850172.6'],['0.01403193']
['7798.6636'],['2031183.0'],['0.014080663']
['9350.512'],['2240682.2'],['0.0148863895']
['9159.927'],['1950605.2'],['0.014612056']
['9388.125'],['2131413.5'],['0.014521017']
['8847.082'],['2131413.5'],['1946997.1']
