['7398.792'],['2686598.0'],['0.028492972']
['6067.994'],['2843059.2'],['0.034526795']
['6556.913'],['2522380.2'],['0.034277655']
['7042.56'],['2282921.8'],['0.033778876']
['7418.2285'],['2569277.5'],['0.033008195']
['7329.533'],['2626803.2'],['0.034515284']
['7537.6187'],['2559823.2'],['0.034466065']
['6268.522'],['2077463.4'],['0.031376377']
['7118.5117'],['2168683.5'],['0.033173']
['7212.3535'],['2535461.5'],['0.033755615']
['7159.157'],['2500994.5'],['0.033205766']
['5973.7217'],['1788408.9'],['0.030943349']
['4483.384'],['2186281.8'],['0.032102007']
['6728.2837'],['2721689.8'],['0.03450166']
['7288.656'],['1668145.1'],['0.031163955']
['6712.2407'],['2006834.6'],['0.032485463']
['7101.178'],['1874253.0'],['0.032403525']
['7078.2183'],['2078074.8'],['0.032361858']
['5029.638'],['1315069.5'],['0.028795086']
['3540.909'],['2262884.5'],['0.033387993']
['6241.7734'],['2156938.2'],['0.03413242']
['6269.1865'],['1364080.2'],['0.031054683']
['5465.4453'],['1612740.9'],['0.031376377']
['5658.627'],['1612740.9'],['2439035.5']
