['3355.1382'],['2367641.8'],['0.014223176']
['5540.711'],['3155873.5'],['0.0153184645']
['4766.385'],['2517175.8'],['0.0141565185']
['4853.566'],['2589489.2'],['0.014550402']
['5545.2866'],['2760943.8'],['0.014574818']
['5362.845'],['3910020.2'],['0.015736353']
['5467.815'],['3278215.5'],['0.015121366']
['5688.0317'],['3561385.8'],['0.016120836']
['5734.231'],['6211817.0'],['0.017969742']
['5730.007'],['3218492.2'],['0.015039234']
['5732.5127'],['3113178.2'],['0.014958482']
['5667.713'],['4112250.0'],['0.016022367']
['5737.203'],['3326449.2'],['0.015893528']
['5280.2754'],['2975584.2'],['0.015093835']
['5709.763'],['2549306.0'],['0.014178605']
['5471.5215'],['3769468.2'],['0.01567467']
['5739.4414'],['3095970.8'],['0.014931868']
['5629.3135'],['2525982.2'],['0.014360117']
['2801.744'],['2663320.0'],['0.014599379']
['3838.3074'],['2510468.2'],['0.014178605']
['3440.612'],['3676779.8'],['0.015925478']
['5330.296'],['2364225.0'],['0.013922164']
['3000.4683'],['2212411.2'],['0.013683894']
['3135.538'],['2212411.2'],['2123588.8']
