['3480.2764'],['1589248.5'],['0.020790163']
['3966.7866'],['1267559.2'],['0.0235504']
['3376.7375'],['1150137.8'],['0.02310409']
['3019.3357'],['1248210.9'],['0.023188654']
['3103.1653'],['1530193.9'],['0.023495244']
['3204.1055'],['1868923.0'],['0.024330197']
['3455.8518'],['1518094.9'],['0.024224846']
['3467.1506'],['1930307.8'],['0.025370244']
['3228.2273'],['1959879.0'],['0.025247246']
['3347.7092'],['1772877.9'],['0.024224846']
['3350.3843'],['1693419.2'],['0.024564693']
['3607.1333'],['1731564.2'],['0.02403879']
['3539.365'],['1978858.1'],['0.02522252']
['3683.3088'],['2035348.0'],['0.025394717']
['3801.385'],['1936471.0'],['0.025661157']
['3534.8054'],['2291868.8'],['0.02696237']
['3905.785'],['2352661.0'],['0.026721448']
['3795.75'],['1362235.6'],['0.02376924']
['3473.4849'],['2003110.8'],['0.025271932']
['3748.4573'],['2171013.2'],['0.026179003']
['3884.9058'],['1781798.9'],['0.024642074']
['3398.6882'],['1323047.6'],['0.023904568']
['3499.3218'],['1877573.2'],['0.024590531']
['3766.6897'],['1877573.2'],['1126528.6']
