['13543.23'],['6922514.0'],['0.038932107']
['16466.262'],['7220486.5'],['0.03778656']
['15987.621'],['5044608.5'],['0.030604409']
['14841.586'],['6399154.0'],['0.032911863']
['12946.771'],['5432129.0'],['0.028812693']
['12314.879'],['4577906.0'],['0.028615799']
['12836.301'],['6826345.0'],['0.036672093']
['13538.512'],['6297461.0'],['0.035021223']
['12758.353'],['7833681.0'],['0.038980585']
['12905.184'],['6708049.5'],['0.034665104']
['12815.952'],['6631724.5'],['0.03330931']
['14656.594'],['7097018.5'],['0.035773978']
['13035.76'],['6580394.5'],['0.03346573']
['11109.628'],['6869387.0'],['0.036231335']
['12448.001'],['5449614.5'],['0.031491153']
['12399.358'],['6363617.0'],['0.03437385']
['13035.76'],['4916154.0'],['0.030146599']
['13193.822'],['6863657.0'],['0.03629531']
['14373.262'],['8187579.0'],['0.040053364']
['13154.487'],['6929568.5'],['0.035021223']
['13925.208'],['6660088.0'],['0.03629531']
['12999.132'],['7554123.5'],['0.03822079']
['13923.317'],['6636799.0'],['0.03778656']
['13404.181'],['6636799.0'],['6092000.5']
