['94819.24'],['60863670.0'],['0.17851904']
['105888.29'],['52473504.0'],['0.16441466']
['108499.766'],['53894690.0'],['0.16149518']
['105424.055'],['53188916.0'],['0.1701879']
['103640.01'],['54789460.0'],['0.17628823']
['103686.26'],['52100330.0'],['0.17579064']
['107243.0'],['56331910.0'],['0.18714416']
['107519.49'],['53789944.0'],['0.17186925']
['105046.5'],['55767640.0'],['0.17362653']
['105160.33'],['58354084.0'],['0.20338024']
['114305.33'],['55017956.0'],['0.17312531']
['111248.46'],['61198420.0'],['0.20184645']
['107732.09'],['60007584.0'],['0.20536307']
['107503.664'],['44618640.0'],['0.16620693']
['89557.15'],['33206874.0'],['0.25630552']
['64769.188'],['52976544.0'],['0.16968203']
['110262.78'],['54738910.0'],['0.18171704']
['113452.85'],['41489516.0'],['0.13340166']
['97959.85'],['41769228.0'],['0.13321725']
['92867.81'],['51808896.0'],['0.1627859']
['94969.88'],['54422856.0'],['0.1637297']
['97110.67'],['46944908.0'],['0.13487421']
['100025.35'],['48101308.0'],['0.15198766']
['95740.83'],['48101308.0'],['54915180.0']
