['4706.327'],['3823623.0'],['0.019265937']
['5083.947'],['2181833.5'],['0.01790961']
['4386.3203'],['3456349.2'],['0.01952388']
['4413.597'],['3723680.8'],['0.019381972']
['4728.043'],['2103051.5'],['0.016405877']
['4385.0625'],['1088172.2'],['0.013505925']
['4161.391'],['969684.56'],['0.013029712']
['3874.9055'],['1515733.9'],['0.014070177']
['4197.386'],['2412044.0'],['0.017451148']
['4477.5933'],['1910811.1'],['0.016994437']
['4480.062'],['1974223.0'],['0.016166165']
['4101.9604'],['2091225.1'],['0.01663512']
['4178.7646'],['3329195.2'],['0.019441664']
['5065.295'],['3488791.5'],['0.019504175']
['4823.0664'],['2208747.2'],['0.017801171']
['4662.8833'],['1994408.6'],['0.016483445']
['4106.938'],['2351081.5'],['0.017801171']
['4508.6685'],['2906207.0'],['0.018780882']
['4164.345'],['2802838.2'],['0.017130364']
['4070.3284'],['2865616.5'],['0.018780882']
['4339.2593'],['2872646.2'],['0.018636404']
['4764.2017'],['3156529.5'],['0.01902795']
['4706.916'],['2496140.5'],['0.017688649']
['4532.5317'],['2496140.5'],['1925717.8']
