['37601.984'],['22786064.0'],['0.067695335']
['54424.21'],['22126350.0'],['0.06248766']
['37510.797'],['23291350.0'],['0.06339144']
['36491.324'],['21851510.0'],['0.062424842']
['37057.773'],['21524990.0'],['0.0619609']
['37911.688'],['21332218.0'],['0.0619609']
['37273.137'],['22568756.0'],['0.06465759']
['37894.676'],['23572436.0'],['0.06798185']
['36694.383'],['21617622.0'],['0.06283728']
['36467.887'],['23933216.0'],['0.06589676']
['36620.72'],['21840256.0'],['0.06342458']
['37744.965'],['23858542.0'],['0.065859236']
['37842.516'],['22996130.0'],['0.065859236']
['37190.71'],['23084472.0'],['0.06392871']
['38202.492'],['23857156.0'],['0.06567265']
['37329.836'],['30570132.0'],['0.07626152']
['37454.582'],['26195734.0'],['0.06765468']
['37158.477'],['22511190.0'],['0.06451664']
['37214.62'],['26281002.0'],['0.06946741']
['37620.02'],['27419106.0'],['0.07137131']
['37752.668'],['25502848.0'],['0.070311904']
['37867.62'],['26669636.0'],['0.07137131']
['38139.406'],['24901564.0'],['0.06999759']
['38144.08'],['24901564.0'],['25964840.0']
