['22516.932'],['32551728.0'],['0.080081835']
['52781.234'],['15962179.0'],['0.04320078']
['28810.533'],['17083490.0'],['0.04458117']
['26468.172'],['16177785.0'],['0.04356575']
['25065.174'],['20460672.0'],['0.056106567']
['28793.193'],['20151026.0'],['0.053696103']
['29080.352'],['22796504.0'],['0.059205014']
['32976.746'],['21228328.0'],['0.059267152']
['27287.65'],['17105194.0'],['0.05435366']
['28136.723'],['18879828.0'],['0.05858124']
['27507.37'],['24352978.0'],['0.06844288']
['30538.68'],['16080929.0'],['0.04903371']
['28290.486'],['22146708.0'],['0.060316853']
['26885.004'],['18000366.0'],['0.059453297']
['27895.045'],['18373062.0'],['0.056683622']
['26323.105'],['15560502.0'],['0.05074848']
['25171.113'],['15190010.0'],['0.045443952']
['27117.572'],['19219736.0'],['0.056299318']
['26735.443'],['15252111.0'],['0.047500383']
['25733.994'],['13550644.0'],['0.039709788']
['22441.133'],['15664487.0'],['0.051087927']
['24374.66'],['10790533.0'],['0.03726975']
['22715.135'],['12342437.0'],['0.0361081']
['21867.648'],['12342437.0'],['11267059.0']
