['10511.262'],['7922719.5'],['0.045110304']
['12090.392'],['7922233.0'],['0.057039134']
['10561.136'],['7943972.5'],['0.048101824']
['11563.847'],['7939172.5'],['0.042176213']
['11607.59'],['7921241.5'],['0.0581013']
['12364.38'],['7912450.0'],['0.05852102']
['12303.792'],['7922977.5'],['0.05328769']
['11864.58'],['7944725.0'],['0.03812634']
['12125.464'],['7942787.5'],['0.043223996']
['12729.306'],['7933666.0'],['0.050111018']
['11962.2'],['7925072.5'],['0.057039134']
['12195.301'],['7935975.5'],['0.06170841']
['12317.283'],['7946225.5'],['0.055667028']
['11863.022'],['7915973.5'],['0.061244853']
['12269.996'],['7964304.5'],['0.036639735']
['11020.445'],['7950637.5'],['0.044600263']
['11956.797'],['7941442.5'],['0.042789053']
['13607.711'],['7919548.0'],['0.05105588']
['12066.698'],['7924189.5'],['0.050269373']
['12266.988'],['7936968.5'],['0.04357028']
['13176.646'],['7954478.0'],['0.035981536']
['13874.52'],['7917074.5'],['0.05433931']
['13763.312'],['7953961.5'],['0.03359164']
['14100.678'],['7953961.5'],['7948987.5']
