['101.851746'],['127601.92'],['0.008444077']
['-0.0'],['31331.955'],['0.007945747']
['44.238667'],['31574.006'],['0.00817093']
['71.485695'],['31385.758'],['0.00817093']
['56.94321'],['32931.45'],['0.00817093']
['62.3402'],['47135.133'],['0.008322214']
['113.747116'],['31025.97'],['0.00817093']
['78.261154'],['60077.33'],['0.008373808']
['90.53544'],['34002.637'],['0.008255063']
['114.459114'],['35433.117'],['0.008322214']
['60.573555'],['42148.684'],['0.008373808']
['104.91417'],['41366.48'],['0.008373808']
['78.97532'],['48309.297'],['0.008444077']
['40.04664'],['96495.45'],['0.008451005']
['53.18254'],['32651.678'],['0.00841121']
['57.86297'],['32007.557'],['0.00841121']
['61.460907'],['40681.902'],['0.008435724']
['69.0866'],['34120.438'],['0.008322214']
['62.3402'],['30591.373'],['0.00817093']
['62.3402'],['30613.822'],['0.008373808']
['74.574715'],['37611.098'],['0.008373808']
['94.90219'],['47025.336'],['0.008373808']
['98.80702'],['33361.03'],['0.008322214']
['56.94321'],['33361.03'],['104316.48']
