['12605.244'],['8382367.0'],['0.035905313']
['19565.701'],['5888110.5'],['0.02691319']
['9654.835'],['7779913.0'],['0.034997113']
['15629.293'],['8264276.5'],['0.035308406']
['14701.89'],['8184679.5'],['0.036218867']
['14941.448'],['6138603.0'],['0.028923532']
['13169.376'],['5752895.5'],['0.027577955']
['10749.83'],['8020691.0'],['0.034594588']
['14425.722'],['7587062.5'],['0.034997113']
['13993.273'],['6635600.0'],['0.029962946']
['15228.772'],['8101353.0'],['0.035401676']
['13364.915'],['6707298.5'],['0.029780617']
['11759.148'],['7307892.0'],['0.032422688']
['15024.725'],['8392009.0'],['0.03569468']
['17469.113'],['8175978.0'],['0.03354758']
['13967.708'],['8125257.0'],['0.034454685']
['14825.273'],['7188573.5'],['0.031237973']
['14268.133'],['6775700.0'],['0.031550866']
['12407.911'],['6083994.5'],['0.0295016']
['11983.488'],['6653090.0'],['0.028214967']
['12570.256'],['7312296.0'],['0.032821666']
['13787.565'],['6983860.5'],['0.032821666']
['13958.933'],['6269809.0'],['0.029407116']
['12644.92'],['6269809.0'],['5873397.5']
