['4384.3955'],['4164703.8'],['0.024781661']
['6990.661'],['5585413.5'],['0.028704481']
['3105.489'],['5832412.5'],['0.031334452']
['3308.4482'],['5047517.0'],['0.02727423']
['2749.377'],['5293598.5'],['0.029160043']
['2932.3757'],['4907976.0'],['0.027057372']
['3137.934'],['4226453.0'],['0.02484904']
['2772.9236'],['6082979.5'],['0.030852446']
['2991.4944'],['5343501.0'],['0.029083729']
['2957.3982'],['5452023.5'],['0.0286291']
['3214.475'],['5782091.5'],['0.031577658']
['2588.4263'],['5975256.0'],['0.031686228']
['2653.9617'],['4876440.5'],['0.026913546']
['3099.0256'],['5710730.5'],['0.02931315']
['2908.0027'],['5865501.5'],['0.03114631']
['2983.6045'],['5729768.5'],['0.030035973']
['2791.5466'],['6531692.5'],['0.033350207']
['2710.0737'],['6532494.5'],['0.033040117']
['2586.9812'],['4964606.0'],['0.027565477']
['2518.6504'],['5930558.5'],['0.03141536']
['3254.854'],['6708023.0'],['0.03618505']
['3689.467'],['5196039.0'],['0.02931315']
['3612.8616'],['6460140.0'],['0.033948556']
['3556.101'],['6460140.0'],['5539578.0']
