['21509.242'],['8669553.0'],['0.03467311']
['16842.715'],['4572166.5'],['0.042924337']
['8579.176'],['10057425.0'],['0.07102187']
['24612.283'],['11531342.0'],['0.068015546']
['24706.086'],['15075495.0'],['0.086267844']
['25266.893'],['14037056.0'],['0.082303606']
['28887.84'],['10060710.0'],['0.061014257']
['17465.375'],['15609286.0'],['0.09286699']
['32817.664'],['18186994.0'],['0.08782385']
['26695.037'],['19478574.0'],['0.09259538']
['28676.793'],['15434130.0'],['0.07950217']
['16658.488'],['6946013.5'],['0.04706799']
['8967.898'],['9273479.0'],['0.063569754']
['25515.84'],['11972528.0'],['0.07234965']
['22547.828'],['11992273.0'],['0.07219399']
['24502.055'],['9893789.0'],['0.06406021']
['24948.1'],['9336399.0'],['0.06026559']
['24056.516'],['8142723.5'],['0.05433821']
['10705.058'],['6543096.0'],['0.052783947']
['8228.5'],['11043324.0'],['0.06857333']
['20357.33'],['12773424.0'],['0.07443682']
['22129.098'],['8031743.0'],['0.05740975']
['19023.646'],['7715535.0'],['0.055281963']
['18374.543'],['7715535.0'],['15544865.0']
