['7971.3257'],['2097362.0'],['0.030250382']
['7259.5874'],['4032597.8'],['0.054440226']
['10226.81'],['3974571.0'],['0.05289582']
['7881.8135'],['3259382.0'],['0.04583421']
['6368.528'],['2444271.8'],['0.040624496']
['7117.8716'],['1522357.9'],['0.022942774']
['8011.6406'],['1529627.6'],['0.024833402']
['8320.604'],['1027849.7'],['0.020845897']
['10027.62'],['1524896.0'],['0.028302364']
['9940.287'],['3023801.8'],['0.049706303']
['9797.6045'],['3579596.8'],['0.048034713']
['9915.773'],['1855187.0'],['0.025754992']
['11065.703'],['681455.0'],['0.014728355']
['9755.503'],['772855.0'],['0.016273478']
['8542.983'],['1997968.2'],['0.023216764']
['9685.569'],['1232331.5'],['0.017784113']
['8655.545'],['1453766.6'],['0.018378798']
['8567.965'],['1035178.56'],['0.015505251']
['6179.6494'],['1308441.5'],['0.019260645']
['7788.7256'],['1017667.3'],['0.013467169']
['4045.0002'],['945182.3'],['0.015659587']
['6119.895'],['1521147.4'],['0.017784113']
['6116.6577'],['1722881.5'],['0.020988008']
['8856.338'],['1722881.5'],['1036663.56']
