['7697.0425'],['55844700.0'],['0.17036447']
['94145.0'],['53264496.0'],['0.1593536']
['92012.266'],['56088570.0'],['0.20227271']
['127319.28'],['61511270.0'],['0.2083203']
['133827.4'],['76229680.0'],['0.28057435']
['123545.164'],['62306190.0'],['0.21079381']
['123366.77'],['53826410.0'],['0.17780845']
['103988.664'],['67787336.0'],['0.21632381']
['119067.83'],['64462840.0'],['0.23047619']
['120683.445'],['56056376.0'],['0.19042496']
['111794.78'],['50628990.0'],['0.15022086']
['87203.88'],['48980856.0'],['0.13727039']
['89437.89'],['51795070.0'],['0.15235516']
['96976.26'],['43138144.0'],['0.13594057']
['96305.836'],['53929484.0'],['0.15732732']
['91001.164'],['51462144.0'],['0.12506886']
['91059.41'],['41428616.0'],['0.11300969']
['92884.76'],['44993684.0'],['0.12177678']
['74410.66'],['45956210.0'],['0.12290897']
['76819.25'],['39602376.0'],['0.10379503']
['86490.48'],['36417544.0'],['0.10120023']
['82900.92'],['49246932.0'],['0.120644055']
['96976.26'],['43725920.0'],['0.10825151']
['90779.59'],['43725920.0'],['6202963.0']
