['32639.717'],['14853677.0'],['0.046604063']
['25796.348'],['15955350.0'],['0.10607739']
['38740.203'],['16073063.0'],['0.104662545']
['38220.176'],['16237601.0'],['0.10703805']
['36898.16'],['16150012.0'],['0.10406298']
['37892.95'],['15179412.0'],['0.09183098']
['38531.668'],['16123031.0'],['0.10278133']
['36993.89'],['16854880.0'],['0.11067726']
['38055.26'],['17323610.0'],['0.11464903']
['38353.93'],['17051636.0'],['0.112179495']
['37359.113'],['16237050.0'],['0.07999328']
['36151.344'],['15910866.0'],['0.07861271']
['36308.375'],['16171200.0'],['0.08691973']
['39416.17'],['15664477.0'],['0.07713543']
['39480.664'],['15677751.0'],['0.08323402']
['37100.6'],['15782266.0'],['0.08016517']
['41165.66'],['16797724.0'],['0.09566528']
['41762.297'],['16508902.0'],['0.08500202']
['42534.75'],['17025998.0'],['0.09158855']
['37907.824'],['16548341.0'],['0.083318576']
['40638.523'],['16409375.0'],['0.08947368']
['41683.51'],['16466672.0'],['0.100340724']
['40465.992'],['16959782.0'],['0.10187041']
['39720.062'],['16959782.0'],['16391290.0']
