['75846.95'],['18611262.0'],['0.057829343']
['94459.16'],['18477278.0'],['0.058052953']
['94087.06'],['18589694.0'],['0.05677032']
['82321.77'],['18620432.0'],['0.055189192']
['81161.24'],['18632682.0'],['0.05480968']
['78354.63'],['18622890.0'],['0.055695795']
['74467.23'],['18623358.0'],['0.055717643']
['72471.37'],['18633418.0'],['0.055476498']
['69575.61'],['18540840.0'],['0.05989622']
['77347.53'],['18634906.0'],['0.055804893']
['89299.16'],['18577718.0'],['0.057992138']
['78726.73'],['18614324.0'],['0.056833636']
['77526.305'],['18465476.0'],['0.05985824']
['81646.336'],['18453062.0'],['0.06021692']
['72477.26'],['18582524.0'],['0.057890497']
['78722.734'],['18611996.0'],['0.057252485']
['82813.86'],['18563022.0'],['0.058911033']
['82889.75'],['18592742.0'],['0.057931196']
['72158.586'],['18091090.0'],['0.06382796']
['89705.32'],['18381044.0'],['0.06099307']
['81646.336'],['18584182.0'],['0.057397738']
['85227.44'],['18078410.0'],['0.06463819']
['90024.21'],['18349756.0'],['0.06213246']
['82071.07'],['18349756.0'],['18552388.0']
