['25743.352'],['13522145.0'],['0.06688418']
['32756.438'],['21006556.0'],['0.13261817']
['38869.1'],['22741656.0'],['0.13376689']
['42075.945'],['17367712.0'],['0.12142411']
['42828.195'],['18723502.0'],['0.12689109']
['42275.99'],['20135920.0'],['0.13167486']
['43224.77'],['20472290.0'],['0.12927721']
['40121.42'],['20885710.0'],['0.13545674']
['40949.61'],['21256944.0'],['0.1320217']
['40678.805'],['18536690.0'],['0.124270454']
['42268.39'],['17937580.0'],['0.11642835']
['33728.344'],['6501683.0'],['0.056765318']
['14363.267'],['5289024.5'],['0.05246641']
['17869.27'],['4627648.5'],['0.052120764']
['19152.76'],['6000086.0'],['0.05983995']
['18584.621'],['5097309.5'],['0.04634338']
['19324.934'],['4198512.5'],['0.047423285']
['19220.773'],['4660567.0'],['0.050378636']
['18936.287'],['4805163.5'],['0.046584092']
['17676.832'],['4608902.0'],['0.043421865']
['16229.521'],['5828799.0'],['0.05165846']
['21037.693'],['8142491.0'],['0.07934252']
['19162.146'],['3842633.0'],['0.04718404']
['18819.375'],['3842633.0'],['10081460.0']
