['8240.788'],['4407191.0'],['0.020058116']
['4673.9126'],['5300533.5'],['0.021964008']
['4393.365'],['7394564.0'],['0.02943916']
['6591.494'],['6656479.0'],['0.027453993']
['6612.2554'],['8220731.5'],['0.030874293']
['6507.2383'],['9938660.0'],['0.03329085']
['6264.362'],['5266251.5'],['0.022014106']
['4231.6943'],['8175890.0'],['0.030824866']
['6178.845'],['8162452.5'],['0.030725999']
['6862.9'],['9287790.0'],['0.032798555']
['7028.833'],['5140974.5'],['0.021312488']
['4476.206'],['5340123.0'],['0.02191391']
['4455.3955'],['8534582.0'],['0.03210857']
['7180.7295'],['7994305.5'],['0.029191367']
['5980.5845'],['6900229.5'],['0.028099868']
['5943.8027'],['8736008.0'],['0.031713903']
['6338.278'],['10554460.0'],['0.035941135']
['6611.0576'],['6428576.0'],['0.025063634']
['4496.2163'],['6050648.5'],['0.024564581']
['4747.1533'],['9622573.0'],['0.03358601']
['7603.7046'],['10979886.0'],['0.037065633']
['7393.891'],['10011296.0'],['0.034224946']
['7503.397'],['10247466.0'],['0.03525537']
['7418.584'],['10247466.0'],['13933590.0']
