['35117.062'],['8955688.0'],['0.053214908']
['18495.86'],['41727550.0'],['0.16552085']
['24058.117'],['37950990.0'],['0.15687677']
['28567.49'],['37352430.0'],['0.17682236']
['32066.342'],['29412406.0'],['0.15399386']
['29977.668'],['31962712.0'],['0.1554826']
['30930.322'],['32952782.0'],['0.16560508']
['37933.793'],['38945180.0'],['0.21366456']
['49653.344'],['59087644.0'],['0.25934893']
['67367.46'],['64933290.0'],['0.27384785']
['83761.33'],['61036496.0'],['0.25005823']
['74766.66'],['57094190.0'],['0.23729733']
['64391.367'],['58480980.0'],['0.26214984']
['75566.42'],['66645324.0'],['0.27875575']
['94175.305'],['68058470.0'],['0.28471696']
['111890.19'],['68858820.0'],['0.28728682']
['91287.58'],['67445180.0'],['0.27972397']
['89534.586'],['60663692.0'],['0.25413933']
['81556.43'],['61515164.0'],['0.25186005']
['80463.68'],['75892136.0'],['0.30499372']
['80785.37'],['75102296.0'],['0.3170433']
['97031.05'],['70039340.0'],['0.300364']
['90568.52'],['55755436.0'],['0.21803021']
['60533.28'],['55755436.0'],['17999244.0']
