['39997.668'],['22458244.0'],['0.07589931']
['40839.566'],['23597764.0'],['0.08377999']
['40609.875'],['23124832.0'],['0.0902329']
['40835.613'],['19196046.0'],['0.06967478']
['40804.51'],['22355326.0'],['0.08201925']
['40487.61'],['22224574.0'],['0.080984235']
['40934.14'],['20891298.0'],['0.07740247']
['40937.574'],['24344616.0'],['0.094429605']
['40676.35'],['21674940.0'],['0.07947911']
['40457.35'],['19613302.0'],['0.07546678']
['40790.203'],['22559452.0'],['0.083576515']
['40934.125'],['21964848.0'],['0.08006651']
['40480.65'],['21596236.0'],['0.08386129']
['40552.613'],['21906084.0'],['0.08002464']
['40420.645'],['21938478.0'],['0.07994085']
['40931.23'],['20170920.0'],['0.07146823']
['40273.605'],['20929602.0'],['0.07420477']
['40093.48'],['22205976.0'],['0.08077623']
['40725.734'],['19017718.0'],['0.06804188']
['40930.465'],['24776002.0'],['0.080984235']
['40428.203'],['21488136.0'],['0.07248952']
['40856.33'],['21757420.0'],['0.08010837']
['40898.156'],['20669714.0'],['0.07650257']
['40941.785'],['20669714.0'],['21934504.0']
