['3059.3564'],['4147454.8'],['0.025780967']
['3560.288'],['4395349.5'],['0.031040832']
['3621.7153'],['4448076.0'],['0.029352762']
['3916.5867'],['3524138.8'],['0.02525169']
['3889.4539'],['3421044.0'],['0.026575318']
['3672.5708'],['4234883.5'],['0.029773671']
['3912.7344'],['4849950.5'],['0.028822683']
['3918.4404'],['4859739.5'],['0.029352762']
['3804.8682'],['4840938.0'],['0.027933598']
['3874.1067'],['4892583.5'],['0.030716749']
['3784.9565'],['4857321.0'],['0.03089506']
['3292.0334'],['4856694.5'],['0.02731064']
['3376.3098'],['3531857.2'],['0.024975145']
['3882.987'],['4258767.0'],['0.02639907']
['3787.0964'],['3356422.5'],['0.025319576']
['3883.9153'],['3133380.8'],['0.019788727']
['3917.5063'],['2902026.5'],['0.01893747']
['3681.0217'],['3656645.2'],['0.021466807']
['3745.3306'],['4317813.5'],['0.027695252']
['3918.1594'],['1940968.1'],['0.023141813']
['3895.063'],['2837666.0'],['0.023942739']
['3805.0847'],['3332333.5'],['0.023865072']
['3913.922'],['3416399.0'],['0.027239213']
['3669.0027'],['3416399.0'],['2404975.5']
