['6837.631'],['3960014.5'],['0.023594594']
['6935.382'],['3860228.0'],['0.02239282']
['7609.3027'],['3956534.8'],['0.02346796']
['7216.1943'],['3941456.0'],['0.023424327']
['7102.318'],['3981059.2'],['0.023829974']
['7471.5703'],['3961188.0'],['0.023543587']
['8181.7793'],['3973724.2'],['0.023737296']
['7799.5654'],['3964258.0'],['0.023783451']
['7111.152'],['3977221.8'],['0.023770228']
['7487.72'],['3933516.8'],['0.023368755']
['7654.5596'],['3958844.0'],['0.023442982']
['8064.3843'],['3941098.0'],['0.023253366']
['7948.386'],['3952397.8'],['0.023530908']
['7871.3916'],['3927301.2'],['0.023093866']
['8290.381'],['3908695.2'],['0.023099681']
['8814.927'],['3897232.5'],['0.022872644']
['8297.177'],['3965908.0'],['0.023691503']
['7639.4697'],['3903812.0'],['0.02317001']
['7965.824'],['3938552.2'],['0.023332035']
['7706.576'],['3940738.5'],['0.02316411']
['7510.0044'],['3908691.5'],['0.023175918']
['7345.917'],['3889429.8'],['0.023099681']
['8218.5205'],['3899997.8'],['0.023301633']
['6487.6157'],['3899997.8'],['3940199.2']
