['7266.9756'],['28226178.0'],['0.0830226']
['16827.234'],['51761748.0'],['0.13918604']
['24836.443'],['45165396.0'],['0.12034929']
['24249.008'],['28022900.0'],['0.07670448']
['18625.242'],['21574044.0'],['0.06007608']
['14233.587'],['16694424.0'],['0.059963703']
['16971.746'],['20968874.0'],['0.07230752']
['17600.652'],['21698586.0'],['0.07456772']
['18308.244'],['22165550.0'],['0.07230752']
['17610.201'],['16409601.0'],['0.057707805']
['16044.142'],['23818320.0'],['0.06597624']
['16907.635'],['23442510.0'],['0.074138515']
['17506.115'],['16123568.0'],['0.057481363']
['15865.579'],['13521592.0'],['0.045135286']
['14618.521'],['18083762.0'],['0.05816025']
['13549.396'],['17835944.0'],['0.058612056']
['15950.072'],['21497382.0'],['0.06442839']
['13817.255'],['20673542.0'],['0.062203877']
['14268.338'],['19940880.0'],['0.06387373']
['13236.774'],['18623574.0'],['0.059401207']
['13368.44'],['16874456.0'],['0.05360749']
['11490.098'],['15283928.0'],['0.056687526']
['13742.819'],['16871984.0'],['0.05084546']
['11580.617'],['16871984.0'],['15928587.0']
