['29153.555'],['30145174.0'],['0.08502442']
['67695.914'],['23824332.0'],['0.06657279']
['30352.715'],['17057322.0'],['0.046669032']
['37114.656'],['17889260.0'],['0.055957366']
['33693.516'],['19604070.0'],['0.059987336']
['35355.99'],['18694932.0'],['0.055249255']
['41484.17'],['17804112.0'],['0.050852895']
['40061.42'],['20342252.0'],['0.06279178']
['43629.336'],['18606420.0'],['0.052304808']
['41303.574'],['18173092.0'],['0.050122105']
['42084.97'],['15440587.0'],['0.046669032']
['34530.742'],['16216209.0'],['0.04382164']
['32060.938'],['19370290.0'],['0.05350498']
['38067.305'],['17105262.0'],['0.049959276']
['40401.242'],['18412296.0'],['0.054220833']
['44090.09'],['18659436.0'],['0.051257484']
['43683.023'],['16389939.0'],['0.04749761']
['40824.695'],['15930941.0'],['0.046169948']
['40656.855'],['16193450.0'],['0.05004071']
['34117.062'],['16500109.0'],['0.048978925']
['39801.7'],['17227746.0'],['0.04733221']
['41853.496'],['17639902.0'],['0.04766284']
['43082.77'],['17437950.0'],['0.046003267']
['41854.43'],['17437950.0'],['17921698.0']
