['52779.09'],['47296840.0'],['0.078497574']
['57963.715'],['28692932.0'],['0.058056']
['52469.992'],['30253078.0'],['0.0565929']
['49067.355'],['26035290.0'],['0.052145727']
['47740.836'],['28764132.0'],['0.05256187']
['48784.453'],['27310128.0'],['0.054714546']
['49695.87'],['31077050.0'],['0.057080396']
['50633.195'],['33625360.0'],['0.058962643']
['50558.38'],['36612564.0'],['0.066871375']
['48471.93'],['33234240.0'],['0.06028899']
['50605.49'],['42682040.0'],['0.073978245']
['53319.64'],['35666970.0'],['0.060778007']
['50636.43'],['34878420.0'],['0.06035883']
['50174.523'],['45001844.0'],['0.07151177']
['50578.24'],['34234450.0'],['0.05959073']
['49632.57'],['42278748.0'],['0.07151177']
['49617.78'],['33672604.0'],['0.05973035']
['49889.934'],['34165428.0'],['0.06525777']
['45072.117'],['39725732.0'],['0.06855711']
['51442.19'],['40410350.0'],['0.061616767']
['50825.32'],['41018716.0'],['0.06609941']
['50073.812'],['37044640.0'],['0.06329597']
['49286.895'],['37179340.0'],['0.06070813']
['48130.69'],['37179340.0'],['31969944.0']
