['18661.307'],['12783396.0'],['0.034701996']
['21983.727'],['8531258.0'],['0.027788796']
['17717.705'],['9597771.0'],['0.029471947']
['17122.762'],['7407883.0'],['0.025489708']
['15439.791'],['8894685.0'],['0.02841909']
['16660.322'],['9207816.0'],['0.028700523']
['18432.055'],['8750774.0'],['0.02773073']
['17906.184'],['9383916.0'],['0.029471947']
['18697.586'],['7084347.0'],['0.024916628']
['16217.617'],['8828295.0'],['0.026844118']
['18293.336'],['10113448.0'],['0.030532554']
['20376.518'],['10652264.0'],['0.030271895']
['17957.281'],['8385717.0'],['0.027379608']
['16895.3'],['9414083.0'],['0.029687926']
['16852.441'],['10715591.0'],['0.03227595']
['16285.001'],['11089414.0'],['0.03288841']
['17973.277'],['9775299.0'],['0.030738954']
['18748.578'],['9108185.0'],['0.028812215']
['20613.592'],['9634655.0'],['0.029795187']
['17584.33'],['8182852.0'],['0.02830564']
['14463.419'],['9304876.0'],['0.028588329']
['17746.91'],['9641946.0'],['0.029955171']
['17858.81'],['10548994.0'],['0.032371383']
['18019.68'],['10548994.0'],['9041320.0']
