['6781.5103'],['2763837.8'],['0.019877197']
['32215.219'],['1387290.2'],['0.014734233']
['7821.984'],['1452580.9'],['0.015295404']
['7124.0933'],['1344233.8'],['0.014679584']
['7034.875'],['1386426.9'],['0.01492385']
['7299.4556'],['1514500.2'],['0.016326271']
['7285.482'],['1374382.5'],['0.015137412']
['7071.035'],['1354809.2'],['0.01462472']
['6880.2217'],['1425661.5'],['0.015631396']
['6599.1025'],['1426945.6'],['0.01521664']
['7404.807'],['1407875.4'],['0.014815813']
['7304.697'],['1382024.8'],['0.014679584']
['8476.723'],['1438524.8'],['0.015269201']
['7827.204'],['1399661.6'],['0.015031048']
['7517.061'],['1403983.5'],['0.015163872']
['7468.2153'],['1423665.6'],['0.01521664']
['7932.18'],['1523524.5'],['0.015580264']
['8240.291'],['1590621.6'],['0.016156184']
['7022.0425'],['1326149.6'],['0.0144031355']
['6398.9014'],['1344366.5'],['0.014842901']
['7969.86'],['1391900.1'],['0.014842901']
['7222.5776'],['1324912.5'],['0.01462472']
['7125.2593'],['1335069.2'],['0.014542026']
['6986.4536'],['1335069.2'],['1340604.6']
