['73312.28'],['31085176.0'],['0.11138211']
['55700.55'],['19129364.0'],['0.07307782']
['40945.52'],['24815172.0'],['0.09373475']
['68033.98'],['30296500.0'],['0.10679009']
['70291.98'],['28632560.0'],['0.10888014']
['70583.15'],['29215466.0'],['0.11147081']
['70257.98'],['20410712.0'],['0.08341724']
['45049.59'],['25326932.0'],['0.099918276']
['71572.81'],['30478460.0'],['0.11071175']
['68677.336'],['26175708.0'],['0.101366036']
['70129.17'],['23053708.0'],['0.092055954']
['47941.098'],['21898150.0'],['0.08355199']
['41848.12'],['29028510.0'],['0.106255025']
['70402.445'],['29658846.0'],['0.11012353']
['70132.81'],['29972468.0'],['0.11764918']
['77372.59'],['30514126.0'],['0.11182409']
['70288.336'],['31499332.0'],['0.11405969']
['69191.06'],['26864782.0'],['0.0965828']
['54931.11'],['33262358.0'],['0.111204214']
['46777.56'],['38092690.0'],['0.12251972']
['69764.086'],['38571740.0'],['0.117260404']
['80814.555'],['39909390.0'],['0.121024184']
['84110.375'],['36130348.0'],['0.11599179']
['88729.52'],['36130348.0'],['36528290.0']
