['856.0'],['84560664.0'],['0.20438315']
['52333.734'],['93352630.0'],['0.23863553']
['20112.781'],['111943840.0'],['0.31151626']
['34389.664'],['95064220.0'],['0.2999188']
['36111.617'],['99661570.0'],['0.31179765']
['33854.65'],['111154470.0'],['0.31699324']
['33165.42'],['100641704.0'],['0.3055899']
['24771.996'],['96104770.0'],['0.3634158']
['36011.977'],['101744910.0'],['0.37572747']
['36402.793'],['110240210.0'],['0.39928526']
['37132.96'],['113303390.0'],['0.41798547']
['28206.559'],['128785790.0'],['0.44806296']
['28086.04'],['101724180.0'],['0.37732312']
['35258.273'],['122585200.0'],['0.44159773']
['41759.184'],['126655080.0'],['0.42002797']
['34855.29'],['109222010.0'],['0.40512544']
['32647.035'],['115272340.0'],['0.38842684']
['30584.443'],['113333420.0'],['0.38684767']
['22414.465'],['130620136.0'],['0.40745226']
['24877.236'],['105955256.0'],['0.28418776']
['36921.73'],['73767230.0'],['0.1424474']
['40160.008'],['28019336.0'],['0.023053752']
['27437.758'],['108989.086'],['0.0089']
['3556.4453'],['108989.086'],['108989.086']
